rho
9.194284986621335149e+06
7.128958267785161734e+06
5.392313213966715150e+06
3.928223081770057324e+06
2.779293238134073094e+06
1.871636826353874523e+06
1.234746747654076200e+06
8.000111676211565500e+05
5.139788073255376657e+05
3.173934531640253845e+05
1.966358001919382950e+05
1.219669310507270420e+05
7.519008661807399767e+04
7.319881648329262680e+04
7.002654849597068096e+04
6.647041367576974153e+04
6.289726717751089018e+04
6.043917664568618784e+04
5.572966774339436233e+04
4.943464943884786044e+04
